batch_index,metric,tau,area,comp,suff
3,mae,4,0.1,9.835741,13.672085
3,mae,4,0.15,11.8204,11.858971
3,mse,4,0.05,6.651425,16.901741
3,mse,4,0.075,7.033037,13.328354
3,mse,4,0.1,8.088448,12.65931
3,mse,4,0.15,10.37817,9.325306
3,mae,5,0.05,8.765689,15.260769
3,mae,5,0.075,9.674255,14.091652
3,mae,5,0.1,10.63354,13.254473
3,mae,5,0.15,11.857271,12.160332
3,mse,5,0.05,6.657227,14.525042
3,mse,5,0.075,7.916945,12.662233
3,mse,5,0.1,9.02809,11.165162
3,mse,5,0.15,10.77345,9.811877
3,mae,6,0.05,9.07188,15.233629
3,mae,6,0.075,9.811773,13.931519
3,mae,6,0.1,10.542866,13.460522
3,mae,6,0.15,12.704243,11.973841
3,mse,6,0.05,6.787203,14.648086
3,mse,6,0.075,7.303202,12.628311
3,mse,6,0.1,8.568665,12.218351
3,mse,6,0.15,11.313538,10.2712
3,mae,7,0.05,8.156021,15.446052
3,mae,7,0.075,10.053862,13.79779
3,mae,7,0.1,10.143211,13.035366
3,mae,7,0.15,11.430751,11.015583
3,mse,7,0.05,5.993417,15.404413
3,mse,7,0.075,7.875341,12.301466
3,mse,7,0.1,8.052013,11.266197
3,mse,7,0.15,10.014438,8.472503
3,mae,8,0.05,9.173598,15.314524
3,mae,8,0.075,10.364204,14.433075
3,mae,8,0.1,11.353765,13.042105
3,mae,8,0.15,12.573879,11.027192
3,mse,8,0.05,6.926216,15.37079
3,mse,8,0.075,8.420998,13.34995
3,mse,8,0.1,9.577662,11.138342
3,mse,8,0.15,11.018043,8.283054
3,mae,9,0.05,9.598499,15.414494
3,mae,9,0.075,10.497718,13.411779
3,mae,9,0.1,11.253421,12.399402
3,mae,9,0.15,12.372434,10.239859
3,mse,9,0.05,7.009538,15.236545
3,mse,9,0.075,8.12877,11.80433
3,mse,9,0.1,9.258289,10.099062
3,mse,9,0.15,10.734149,7.201382
3,mae,10,0.05,9.371284,15.800596
3,mae,10,0.075,10.464002,14.09519
3,mae,10,0.1,10.857023,13.258873
